xls,site_name,proxy,doi,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,reference,modern_latitude,modern_longitude
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,4.63,2,2,253.28,36.91,36.91,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 283",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,5.02,2,2,273.31,45.95,45.95,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 284",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,7.82,2,2,249.12,46.38,46.38,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 285",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,7.82,2,2,259.89,55.69,55.69,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 286",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,9.49,2,2,259.1,47.65,47.65,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 287",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,10.32,2,2,233.01,54.31,54.31,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 288",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,11.65,2,2,251.75,50.21,50.21,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 289",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,14.01,2,2,231.32,44.04,44.04,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 290",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,15.07,2,2,228.76,43.81,43.81,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 291",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,15.07,2,2,216.65,45.4,45.4,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 292",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,17.26,2,2,222.06,39.81,39.81,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 293",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,19.19,2,2,162.95,38.89,38.89,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 294",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,21.12,2,2,199.9,35.11,35.11,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 295",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,22.61,2,2,202.61,38.16,38.16,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 296",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,24.38,2,2,180.8,34.43,34.43,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 297",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,25.51,2,2,172,44.25,44.25,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 298",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,25.51,2,2,167.07,35.43,35.43,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 299",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,35.82,2,2,212.35,41.5,41.5,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 300",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,46.61,2,2,207.1,38.17,38.17,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 301",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,52.14,2,2,197.48,42.54,42.54,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 302",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,61.28,2,2,198.65,54.27,54.27,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 303",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,77.3,2,2,233.58,47.32,47.32,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 304",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,84.33,2,2,234.98,58.27,58.27,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 305",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,89.11,2,2,260.56,51.77,51.77,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 306",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,100.36,2,2,270.53,62.07,62.07,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 307",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,106.12,2,2,249.31,53.62,53.62,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 308",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,111.32,2,2,294.64,39.17,39.17,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 309",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,116.82,2,2,303.04,86.11,86.11,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 310",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,118.81,2,2,319.5,91.39,91.39,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 311",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,119.06,2,2,311.64,46.59,46.59,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 312",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,121.79,2,2,330.07,66.55,66.55,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 313",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,123.77,2,2,260.6,51.94,51.94,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 314",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,124.37,2,2,291.79,36.34,36.34,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 315",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,127.48,2,2,283.64,38.89,38.89,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 316",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,130.86,2,2,281.03,78.18,78.18,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 317",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,131.91,2,2,261.03,36.98,36.98,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 318",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,133.22,2,2,251,36.02,36.02,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 319",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,134,2,2,222.15,36.54,36.54,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 320",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,135.57,2,2,222.6,35.83,35.83,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 321",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,138.97,2,2,222.05,34.81,34.81,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 322",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,146.69,2,2,229.44,35.57,35.57,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 323",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,150.04,2,2,221.38,34.89,34.89,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 324",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,169.76,2,2,219.83,34.83,34.83,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 325",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,179.94,2,2,218.52,33.83,33.83,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 326",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,184.37,2,2,228.74,35.29,35.29,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 327",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,190.01,2,2,236,33.76,33.76,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 328",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,191.68,2,2,235.53,34.1,34.1,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 329",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,198.07,2,2,260.62,33.64,33.64,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 330",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,211.57,2,2,291.69,39.75,39.75,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 331",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,220.44,2,2,276.98,35.61,35.61,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 332",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,223.66,2,2,276.89,41.8,41.8,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 333",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,227.1,2,2,248.75,36.21,36.21,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 334",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,235.76,2,2,275.28,39.02,39.02,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 335",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,239.48,2,2,254.64,35.11,35.11,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 336",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,242.9,2,2,292.99,41.88,41.88,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 337",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,247.18,2,2,279.67,37.35,37.35,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 338",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,250.07,2,2,239.57,35.13,35.13,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 339",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,257.84,2,2,249.37,33.81,33.81,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 340",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,1087.26,2,2,243.98,33.09,33.09,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 341",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,1088.69,2,2,271.93,35.49,35.49,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 342",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,1090.03,2,2,233.55,31.65,31.65,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 343",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,1092.67,2,2,253.57,34.52,34.52,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 344",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,1094.71,2,2,263.76,36.98,36.98,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 345",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,1099.46,2,2,343.51,44.57,44.57,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 346",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,1102.42,2,2,320.33,40.87,40.87,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 347",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,1103.16,2,2,330.27,52.82,52.82,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 348",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,1106.2,2,2,257.95,31.86,31.86,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 349",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,1107.82,2,2,276.83,36.29,36.29,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 350",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,1110.3,2,2,299.34,37.49,37.49,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 351",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,1112.8,2,2,258.5,35.04,35.04,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 352",12.91083,-78.83333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,1115.26,2,2,239.51,33.74,33.74,"Dyez, K.A., Hönisch, B. and Schmidt, G.A. (2018) Early Pleistocene Obliquity-Scale pCO2 Variability at ~1.5 Million Years Ago. Paleoceanography and Paleoclimatology 353",12.91083,-78.83333
